user_id,region,marriage_counts,adults_numbers_family,expect_income,has_creditcard,totalemployed_months,activeusers_family,credit_rating
117870,2,3,2,5,1,40,2,0
117871,1,3,1,5,1,7,1,4
117872,18,3,1,9,0,26,1,8
117873,13,3,3,7,0,9,1,1
117874,0,3,1,6,0,14,1,8
117875,0,1,2,8,0,8,1,7
117876,9,1,2,7,0,32,2,3
117877,12,3,1,5,1,11,1,52
117878,10,0,2,6,0,28,1,7
117879,13,1,4,7,0,13,1,5
117880,6,1,2,5,0,21,1,8
117881,10,0,2,4,0,34,1,0
117882,1,1,3,6,0,35,1,0
117883,13,3,1,5,1,15,1,9
117884,2,0,6,9,0,19,2,9
117885,10,1,1,9,0,15,2,9
117886,12,0,3,6,0,28,2,5
117887,18,0,1,7,1,31,1,0
117888,15,3,1,5,1,13,1,8
117889,16,3,2,5,1,9,2,4
117890,13,3,1,5,1,36,1,3
117891,5,2,2,6,0,7,1,9
117892,4,3,1,0,0,11,1,9
117893,1,1,2,6,0,17,1,9
117894,5,3,2,5,1,12,2,4
117895,1,3,1,5,1,35,1,0
117896,7,0,2,4,0,27,1,0
117897,10,3,1,5,1,6,1,21
117898,9,1,1,6,0,48,1,0
117899,0,3,1,5,1,24,1,1
117900,0,0,3,5,0,11,1,10
117901,0,2,1,0,0,14,1,8
117902,8,1,3,6,0,20,1,7
117903,0,3,1,5,1,19,1,24
117904,14,1,3,6,0,7,1,24
117905,6,2,1,0,0,28,1,9
117906,7,3,1,5,0,31,1,2
117907,5,3,3,3,1,21,1,1
117908,15,2,1,6,0,24,1,6
117909,3,0,4,8,0,26,1,0
117910,3,0,2,5,0,19,2,8
117911,12,3,2,9,0,25,2,0
117912,0,4,1,7,0,25,1,2
117913,18,3,4,9,0,14,1,9
117914,8,1,1,3,0,7,1,13
117915,1,0,1,4,0,17,1,8
117916,0,1,4,7,0,7,1,4
117917,2,4,1,7,0,18,1,9
117918,15,3,1,6,0,24,1,17
117919,1,2,2,6,1,10,2,9
117920,16,0,3,9,0,21,2,9
117921,11,3,1,5,1,11,1,4
117922,11,0,2,6,0,23,1,6
117923,12,0,1,5,0,25,1,16
117924,4,1,4,6,0,29,1,5
117925,14,3,2,5,1,17,2,16
117926,7,1,4,9,0,14,5,9
117927,15,3,1,5,1,16,1,4
117928,16,3,2,5,1,8,2,26
117929,3,2,1,6,0,13,1,6
117930,12,1,1,1,1,22,1,5
117931,12,3,1,2,0,47,1,3
117932,9,1,3,3,0,8,1,7
117933,5,0,6,7,0,19,2,3
117934,6,3,1,5,1,24,1,1
117935,0,2,4,9,0,20,3,9
117936,11,3,4,5,0,15,1,9
117937,5,4,1,6,0,30,1,0
117938,15,2,2,7,0,10,1,1
117939,2,1,2,7,0,21,1,9
117940,18,3,1,2,0,21,1,3
117941,18,3,1,5,1,11,1,20
117942,5,2,2,4,0,46,1,3
117943,7,2,2,6,1,7,3,4
117944,2,3,2,5,0,11,1,9
117945,6,0,3,7,0,27,1,2
117946,0,1,2,9,0,49,3,0
117947,3,0,1,6,0,18,3,9
117948,9,2,1,0,1,13,1,8
117949,3,2,1,0,0,14,1,6
117950,0,1,2,5,0,19,2,3
117951,0,0,1,6,0,19,1,9
117952,10,3,1,0,1,17,1,4
117953,1,0,1,7,0,14,1,12
117954,4,1,1,6,0,12,1,1
117955,9,2,2,8,0,14,1,8
117956,2,1,3,6,0,18,1,9
117957,5,1,2,6,0,19,2,9
117958,7,1,2,6,0,12,1,9
117959,12,4,1,4,0,30,1,7
117960,12,1,4,3,0,15,1,9
117961,12,3,1,6,0,12,1,5
117962,18,1,3,8,0,6,2,9
117963,11,3,1,5,1,10,1,19
117964,14,1,5,7,0,35,1,0
117965,6,1,6,8,0,20,3,0
117966,13,3,1,5,1,16,1,17
117967,0,1,2,7,0,35,1,0
117968,0,2,1,0,0,10,1,7
117969,12,1,1,3,0,11,1,9
117970,12,3,1,5,1,15,2,9
117971,12,1,4,4,0,7,1,10
117972,17,3,1,5,1,8,1,1
117973,2,2,5,7,0,25,1,9
117974,8,1,3,6,0,27,1,4
117975,12,0,1,3,0,9,2,7
117976,3,2,1,1,0,7,1,9
117977,14,2,2,2,0,31,1,9
117978,0,3,1,5,0,18,1,7
117979,9,1,2,8,0,35,3,0
117980,13,3,1,7,1,18,2,9
117981,3,1,3,5,0,12,1,8
117982,8,0,1,7,0,34,1,0
117983,4,2,5,2,0,18,2,3
117984,1,3,1,5,0,42,1,32
117985,3,1,2,7,0,27,1,7
117986,11,1,3,3,0,10,1,5
117987,0,0,1,5,0,17,1,9
117988,5,2,1,1,0,14,1,9
117989,2,1,3,6,0,24,2,0
117990,7,3,2,5,1,24,2,1
117991,12,1,2,9,1,13,2,9
117992,9,1,2,7,0,30,1,0
117993,8,3,1,5,1,17,1,17
117994,2,2,2,0,0,11,2,7
117995,4,0,1,6,0,27,2,9
117996,3,1,2,8,0,16,1,9
117997,5,0,1,5,0,9,1,8
117998,4,2,1,0,0,11,2,5
117999,15,3,1,2,1,12,1,1
118000,1,1,2,6,0,21,1,9
118001,16,1,2,3,0,22,1,9
118002,5,3,2,1,1,39,1,3
118003,14,2,2,6,0,24,2,1
118004,7,0,6,5,0,13,1,9
118005,17,1,2,8,0,11,1,9
118006,7,0,1,1,0,11,1,4
118007,8,0,2,5,0,21,1,11
118008,2,2,1,0,0,22,1,21
118009,12,4,1,5,0,25,1,12
118010,5,3,3,3,0,12,1,9
118011,0,3,1,5,1,12,1,1
118012,5,3,1,5,1,6,1,0
118013,13,3,1,5,1,12,1,1
118014,6,2,1,0,0,11,1,9
118015,15,1,5,6,0,16,1,9
118016,0,2,2,0,0,11,2,9
118017,12,2,3,5,0,22,1,9
118018,10,1,3,6,0,17,1,12
118019,5,2,1,0,0,25,1,0
118020,3,3,1,5,1,9,1,9
118021,0,2,1,0,0,34,1,0
118022,4,1,2,7,0,27,1,5
118023,4,1,2,6,0,11,2,4
118024,6,3,1,5,1,19,1,7
118025,12,2,1,6,0,11,1,11
118026,0,3,1,5,1,22,1,9
118027,2,0,4,3,0,12,1,1
118028,5,3,4,6,0,19,3,0
118029,8,1,3,6,0,34,1,1
118030,8,1,2,6,0,23,1,3
118031,8,2,1,1,0,25,1,5
118032,3,1,3,9,0,13,1,4
118033,3,1,2,6,0,24,1,1
118034,8,3,2,0,1,20,0,19
118035,5,0,1,1,0,36,1,0
118036,2,0,2,6,0,37,1,3
118037,4,3,2,5,0,11,1,37
118038,12,3,1,5,1,10,1,9
118039,8,3,1,5,1,18,1,1
118040,6,1,1,4,0,32,1,8
118041,11,2,1,0,0,11,1,4
118042,16,3,1,0,1,19,1,22
118043,12,0,2,4,0,24,1,12
118044,13,3,1,5,1,22,1,9
118045,12,4,1,6,0,7,1,7
118046,0,1,2,2,0,29,1,0
118047,16,1,2,4,0,11,1,1
118048,15,1,2,3,0,12,1,5
118049,2,3,1,2,0,10,1,10
118050,4,3,1,5,0,20,1,5
118051,1,0,1,6,0,11,1,7
118052,8,1,4,4,0,20,2,8
118053,12,3,3,6,0,23,1,3
118054,3,3,2,8,1,20,1,17
118055,17,3,2,5,0,18,1,7
118056,2,3,1,8,0,17,1,9
118057,15,1,2,7,0,17,1,8
118058,13,3,1,0,0,12,1,4
118059,7,0,1,4,0,16,1,4
118060,3,2,1,0,0,13,1,7
118061,1,0,2,4,0,11,1,6
118062,0,1,1,7,0,8,2,9
118063,2,2,3,7,0,23,1,8
118064,0,1,5,6,0,9,1,7
118065,1,1,2,9,0,20,1,9
118066,7,3,1,0,1,24,1,7
118067,12,3,2,3,0,7,1,9
118068,5,0,1,2,0,17,1,5
118069,15,3,1,5,1,12,1,1
118070,4,1,2,7,0,25,1,1
118071,9,4,1,6,0,16,2,9
118072,9,2,2,6,0,26,1,7
118073,3,1,3,9,0,37,1,6
118074,12,0,5,5,0,25,1,9
118075,4,3,6,6,0,21,1,9
118076,10,0,1,5,0,7,1,1
118077,13,3,2,5,1,11,2,4
118078,18,3,1,0,0,32,1,0
118079,16,1,3,7,0,21,1,0
118080,3,2,2,2,0,18,1,3
118081,7,3,1,5,1,19,1,24
118082,2,1,2,9,0,15,3,0
118083,7,0,3,5,1,20,1,4
118084,11,3,3,9,0,16,1,7
118085,18,1,2,6,0,29,1,1
118086,12,3,1,6,0,8,1,24
118087,2,1,1,8,0,11,1,8
118088,12,2,1,7,0,32,1,4
118089,18,3,1,5,1,13,1,17
118090,15,2,1,0,0,18,1,4
118091,13,1,1,3,1,7,1,5
118092,9,1,3,3,0,11,2,4
118093,12,0,1,6,0,27,1,13
118094,12,0,2,5,0,27,2,8
118095,2,3,1,5,1,34,1,2
118096,4,2,1,8,0,8,1,8
118097,11,3,1,1,0,20,1,7
118098,9,2,1,2,0,19,1,9
118099,10,1,2,7,0,24,1,9
118100,3,3,1,5,1,8,1,13
118101,7,3,1,5,1,23,1,5
118102,12,1,3,2,0,21,1,1
118103,11,1,2,6,0,18,1,9
118104,11,1,3,8,0,28,1,9
118105,9,3,1,0,0,18,1,9
118106,6,2,3,9,0,33,2,0
118107,12,2,2,5,0,12,1,1
118108,8,3,1,5,1,12,1,4
118109,4,3,1,2,0,23,1,7
118110,2,3,1,5,1,27,1,2
118111,3,1,3,7,0,18,1,9
118112,5,1,6,7,0,11,1,17
118113,13,0,3,7,0,37,2,0
118114,0,1,3,8,0,14,1,4
118115,2,3,1,6,1,7,1,3
118116,10,1,4,3,0,7,1,1
118117,16,1,3,7,0,20,1,9
118118,6,2,3,6,0,8,1,9
118119,18,3,1,5,1,16,1,7
118120,5,1,1,2,0,46,1,0
118121,16,0,2,9,0,31,1,14
118122,6,3,3,5,0,11,1,9
118123,7,3,1,5,1,17,1,9
118124,11,2,2,8,0,25,1,0
118125,8,3,1,8,0,14,1,9
118126,13,1,2,6,0,20,2,9
118127,13,1,1,5,1,13,1,1
118128,12,0,5,5,0,11,1,9
118129,4,3,1,5,1,12,1,9
118130,16,2,2,3,0,19,1,7
118131,12,1,2,5,0,9,2,9
118132,15,1,2,7,0,47,1,3
118133,7,0,2,5,0,23,1,1
118134,12,0,1,1,0,10,1,7
118135,4,3,1,5,1,12,1,9
118136,1,3,2,5,1,8,2,7
118137,0,1,2,8,0,16,1,4
118138,5,4,1,3,0,13,1,9
118139,13,1,1,4,0,10,1,16
118140,7,1,6,8,0,10,1,7
118141,3,1,1,3,0,15,1,5
118142,18,3,1,5,1,17,1,7
118143,10,3,6,4,0,11,1,9
118144,14,1,2,7,0,15,1,9
118145,13,1,3,4,0,17,2,0
118146,3,1,2,4,0,14,1,7
118147,10,3,2,5,1,28,2,4
118148,18,4,1,9,0,29,1,1
118149,11,3,1,5,1,15,1,24
118150,5,0,3,8,0,21,1,9
118151,9,1,3,6,0,13,1,9
118152,12,1,2,4,0,14,1,13
118153,17,3,1,4,1,9,1,7
118154,11,1,2,9,0,13,1,9
118155,18,3,3,4,0,18,1,7
118156,5,0,1,6,0,31,1,2
118157,12,1,2,7,0,21,1,2
118158,11,0,2,7,0,16,2,17
118159,2,1,5,9,0,17,2,4
118160,6,0,2,6,0,21,2,9
118161,2,3,1,6,0,9,4,9
118162,7,2,2,6,0,35,1,0
118163,1,1,2,5,0,12,2,9
118164,9,1,4,9,0,31,1,0
118165,9,2,2,9,0,16,2,4
118166,11,4,1,3,0,34,1,0
118167,15,3,1,5,1,13,1,4
118168,12,2,4,5,0,14,1,6
118169,11,4,1,5,0,13,1,7
118170,13,3,1,5,1,16,1,1
118171,13,3,1,6,0,25,1,9
118172,12,0,3,6,0,9,1,4
118173,0,1,2,3,0,29,1,0
118174,12,2,4,4,0,20,2,4
118175,17,1,6,6,0,31,2,0
118176,8,3,2,5,1,20,2,1
118177,5,1,1,4,0,29,1,1
118178,10,3,1,5,1,12,1,24
118179,6,1,3,3,0,13,1,11
118180,5,4,1,6,0,55,1,0
118181,1,1,3,9,0,29,2,0
118182,11,1,1,8,0,39,1,51
118183,15,1,2,5,0,14,1,9
118184,0,3,1,9,0,19,1,2
118185,0,1,1,2,0,11,1,10
118186,14,0,2,5,0,17,1,7
118187,6,2,1,5,0,12,1,7
118188,15,3,1,5,1,17,1,1
118189,11,1,6,3,0,40,3,0
118190,12,3,1,8,0,19,1,9
118191,12,2,2,8,0,13,1,9
118192,1,1,3,7,0,31,1,1
118193,1,0,1,5,0,23,1,3
118194,2,1,1,7,0,23,1,9
118195,15,4,1,9,0,22,1,9
118196,17,3,2,5,1,15,2,0
118197,6,1,1,8,0,17,1,8
118198,12,3,1,5,1,15,1,17
118199,5,2,1,0,0,7,1,6
118200,7,1,3,6,0,32,2,0
118201,13,2,3,8,0,23,1,9
118202,12,1,1,0,0,13,1,3
118203,12,1,4,9,0,29,1,0
118204,14,3,2,5,1,16,2,9
118205,1,1,2,8,1,17,4,9
118206,6,0,1,4,0,21,2,4
118207,1,1,6,9,0,13,2,9
118208,2,2,1,6,0,19,1,5
118209,16,3,1,5,0,14,2,9
118210,12,0,2,4,0,23,1,9
118211,18,0,2,6,0,11,1,9
118212,9,0,1,4,0,26,1,3
118213,14,3,2,8,0,32,2,0
118214,10,0,2,6,0,23,2,9
118215,12,1,2,7,0,25,1,9
118216,11,0,1,6,0,20,1,5
118217,2,0,3,7,0,26,1,13
118218,12,1,3,3,0,8,1,3
118219,6,0,2,4,0,13,2,9
118220,10,1,4,7,0,19,1,9
118221,10,2,1,0,0,12,1,4
118222,12,2,3,4,0,20,1,11
118223,4,3,1,2,0,17,1,5
118224,12,0,2,3,0,16,1,9
118225,5,0,1,6,0,31,2,2
118226,12,3,2,5,1,28,2,1
118227,11,3,1,5,1,13,1,7
118228,4,0,1,4,0,9,2,8
118229,5,1,2,9,0,22,1,9
118230,7,0,3,4,0,33,1,1
118231,15,2,1,2,1,11,1,3
118232,4,2,1,0,0,21,1,0
118233,14,1,4,6,0,16,1,7
118234,12,1,6,5,0,19,2,9
118235,9,2,1,5,0,26,1,0
118236,6,1,4,9,0,29,2,0
118237,11,3,2,4,0,13,2,0
118238,6,3,1,0,0,27,1,1
118239,12,1,1,7,0,29,1,0
118240,4,1,4,7,0,50,1,3
118241,3,1,3,6,0,37,2,3
118242,13,3,2,5,1,33,2,0
118243,11,3,1,5,1,11,1,14
118244,16,1,2,6,0,27,1,33
118245,2,1,3,6,0,42,0,0
118246,2,0,4,5,0,12,1,9
118247,4,3,1,5,1,15,1,4
118248,4,1,2,6,0,18,1,9
118249,9,2,1,0,1,12,1,5
118250,1,3,1,5,1,21,1,9
118251,9,1,4,6,0,16,1,0
118252,13,0,1,8,0,44,1,0
118253,8,2,2,0,0,16,2,7
118254,14,2,1,6,0,24,1,9
118255,9,2,2,5,0,26,2,2
118256,0,2,1,9,0,7,1,14
118257,10,1,2,9,0,33,1,0
118258,0,0,5,8,0,27,1,15
118259,1,1,3,8,0,7,1,9
118260,12,1,2,7,0,18,1,5
118261,11,1,2,7,0,16,1,9
118262,11,2,3,7,0,20,1,12
118263,4,1,3,8,0,24,1,34
118264,5,1,5,5,0,24,1,12
118265,13,3,1,5,1,9,1,9
118266,4,1,3,5,0,31,1,7
118267,14,1,4,5,0,19,3,0
118268,15,1,4,9,0,18,1,9
118269,17,3,2,5,1,21,2,9
118270,13,2,1,0,0,36,1,0
118271,15,3,1,5,1,10,1,23
118272,2,1,1,2,0,11,1,9
118273,14,0,6,2,0,13,1,4
118274,16,3,4,6,0,26,1,0
118275,16,1,2,2,0,16,1,14
118276,15,1,4,6,0,13,1,9
118277,14,1,2,5,0,8,1,6
118278,14,0,2,3,0,20,1,9
118279,1,0,2,8,0,29,1,1
118280,16,1,3,9,0,12,1,9
118281,12,0,2,7,0,17,1,4
118282,3,2,2,4,0,22,1,8
118283,18,3,1,5,1,19,1,17
118284,10,1,3,4,0,31,1,0
118285,5,1,2,6,0,25,1,8
118286,7,2,2,4,0,10,1,5
118287,12,2,1,9,0,8,1,7
118288,2,3,4,9,0,11,1,4
118289,11,0,1,4,0,48,1,2
118290,14,0,2,2,0,36,1,4
118291,15,0,1,7,0,11,2,9
118292,13,1,2,9,0,11,1,24
118293,13,2,1,8,0,19,2,8
118294,4,1,4,6,0,23,3,9
118295,2,1,5,5,0,15,1,11
118296,4,3,1,1,0,14,1,13
118297,3,1,2,7,0,10,2,1
118298,13,4,1,2,1,7,1,15
118299,6,1,3,6,0,14,1,8
118300,6,2,1,0,0,21,1,7
118301,1,2,1,8,0,7,1,7
118302,10,0,2,4,0,16,1,6
118303,1,1,1,5,0,9,1,5
118304,11,3,1,5,1,11,1,9
118305,12,3,1,1,1,8,1,38
118306,10,0,1,7,0,12,1,8
118307,0,3,1,5,1,22,1,5
118308,5,1,5,3,0,40,1,0
118309,4,1,1,4,0,7,1,5
118310,7,2,1,7,0,15,1,9
118311,15,3,1,3,0,26,2,2
118312,9,2,1,7,0,16,2,3
118313,4,1,2,6,0,46,1,0
118314,4,1,2,7,0,12,1,4
118315,14,2,2,8,0,19,1,9
118316,13,2,1,0,0,12,1,9
118317,9,0,1,5,0,22,1,7
118318,11,2,1,1,0,18,1,13
118319,14,4,1,8,0,19,1,7
118320,5,2,4,6,0,11,1,8
118321,13,1,2,4,0,34,1,0
118322,2,0,2,7,0,38,2,0
118323,2,4,1,4,0,13,1,9
118324,15,1,3,9,0,25,1,9
118325,9,0,1,6,1,11,1,4
118326,14,3,4,5,1,24,4,0
118327,6,2,2,7,0,13,1,9
118328,3,1,4,9,0,36,1,6
118329,2,0,1,1,0,19,1,16
118330,6,1,2,5,0,12,1,6
118331,3,1,3,6,0,7,2,7
118332,0,3,3,9,0,6,1,4
118333,12,0,1,7,0,34,1,0
118334,11,2,2,7,0,12,2,9
118335,16,3,1,1,1,7,1,7
118336,2,0,1,3,0,23,1,9
118337,14,2,1,0,0,21,1,1
118338,12,1,2,4,0,25,1,12
118339,10,1,4,6,0,19,1,9
118340,8,2,2,5,0,18,1,7
118341,17,1,4,9,0,21,1,0
118342,12,0,1,5,1,19,1,7
118343,15,3,1,2,0,22,1,5
118344,9,1,3,5,0,14,1,8
118345,0,0,1,5,1,10,1,17
118346,14,1,1,4,0,7,1,9
118347,7,1,1,6,0,28,1,13
118348,15,1,2,5,0,25,1,19
118349,14,0,4,1,0,8,1,9
118350,11,3,2,1,0,11,1,9
118351,12,2,1,5,0,24,1,2
118352,13,1,4,6,0,16,2,7
118353,1,0,2,7,0,8,2,9
118354,2,1,2,0,0,25,2,9
118355,13,1,5,8,0,18,1,9
118356,13,1,2,7,0,14,1,9
118357,14,3,2,3,0,11,2,9
118358,12,0,5,6,0,33,1,2
118359,12,3,1,1,1,16,1,24
118360,12,1,3,9,0,14,1,9
118361,11,1,3,9,0,32,1,0
118362,7,2,2,7,0,39,1,4
118363,3,0,1,5,0,33,1,6
118364,10,0,2,7,0,35,1,3
118365,15,2,1,2,0,22,1,7
118366,8,1,2,5,0,12,1,8
118367,7,1,4,9,0,10,1,9
118368,1,3,1,5,1,17,1,34
118369,3,4,1,4,0,13,1,9
118370,3,4,1,1,1,13,2,0
118371,18,0,1,3,1,22,1,4
118372,7,3,2,6,0,11,1,24
118373,7,0,5,8,0,14,1,4
118374,12,1,4,8,0,11,1,9
118375,12,0,1,6,0,20,1,34
118376,7,2,1,2,0,6,1,26
118377,7,3,1,5,1,10,1,9
118378,2,1,2,2,0,9,1,12
118379,14,2,3,5,0,11,2,6
118380,16,2,2,4,0,15,1,17
118381,0,0,1,5,0,33,1,13
118382,1,1,2,7,0,21,2,9
118383,1,3,1,1,1,44,1,3
118384,4,1,3,3,0,6,2,4
118385,16,3,2,5,1,12,2,9
118386,18,3,1,7,0,35,1,7
118387,15,0,2,4,0,22,1,0
118388,3,0,2,7,0,25,1,9
118389,12,3,1,4,0,15,1,9
118390,5,1,1,4,0,26,2,0
118391,8,1,3,6,0,16,2,9
118392,10,0,6,4,1,19,1,1
118393,4,2,3,5,0,7,2,0
118394,8,2,6,9,0,23,3,9
118395,12,0,1,4,0,14,1,9
118396,12,3,1,4,0,14,2,1
118397,3,4,1,7,0,10,1,7
118398,3,1,5,8,0,37,1,5
118399,1,4,1,2,0,52,1,2
118400,6,0,1,3,0,15,1,7
118401,12,4,1,6,0,10,2,9
118402,9,1,3,6,0,11,1,4
118403,8,1,3,6,0,15,1,7
118404,16,0,1,6,0,26,1,0
118405,5,1,1,4,1,17,2,9
118406,12,3,1,5,1,17,1,24
118407,12,1,6,7,0,23,1,3
118408,7,0,2,6,0,18,1,4
118409,8,1,2,6,0,23,1,1
118410,0,3,1,5,1,12,1,24
118411,14,0,1,7,0,19,1,20
118412,7,1,2,2,0,44,1,0
118413,11,3,2,3,1,7,1,1
118414,4,3,1,5,1,25,1,7
118415,16,0,3,4,0,14,1,17
118416,3,0,4,7,0,18,1,9
118417,11,4,1,3,1,11,1,7
118418,7,2,1,5,0,7,1,14
118419,14,2,1,0,0,21,1,6
118420,9,1,3,7,0,17,2,9
118421,11,0,3,3,0,15,2,6
118422,7,1,4,7,0,38,1,14
118423,2,1,4,9,0,29,1,0
118424,3,2,1,5,0,23,1,0
118425,7,1,4,6,0,15,2,9
118426,16,0,1,9,0,35,1,0
118427,11,3,2,5,1,29,2,1
118428,4,1,2,8,0,35,1,0
118429,17,3,1,5,1,11,1,7
118430,14,1,1,1,0,11,1,4
118431,15,4,1,1,0,23,1,4
118432,17,1,4,6,0,12,2,5
118433,9,2,2,6,0,16,1,9
118434,16,2,1,0,0,25,1,8
118435,11,4,1,6,0,24,2,9
118436,0,1,2,7,0,22,2,0
118437,12,1,6,7,0,35,2,0
118438,0,0,1,6,0,11,1,9
118439,8,3,1,5,1,7,1,1
118440,12,3,1,6,0,6,2,1
118441,12,0,2,6,0,14,3,0
118442,2,0,2,4,0,10,1,10
118443,9,4,1,4,0,18,1,9
118444,4,2,2,6,0,29,1,5
118445,3,3,1,5,1,7,1,17
118446,2,3,1,2,0,38,1,2
118447,3,3,2,4,0,14,1,7
118448,8,1,4,4,0,39,1,0
118449,7,3,1,0,0,8,1,22
118450,3,1,4,5,0,6,1,9
118451,14,0,4,6,0,7,1,9
118452,2,1,3,7,0,29,1,0
118453,4,0,4,3,0,8,2,0
118454,0,3,3,6,0,11,1,4
118455,10,2,1,1,0,12,1,4
118456,9,1,5,8,0,24,1,9
118457,14,4,1,3,1,51,1,0
118458,9,3,2,5,1,10,2,4
118459,13,3,1,8,0,17,2,9
118460,5,2,1,6,0,17,1,6
118461,11,3,3,6,0,23,1,1
118462,11,2,1,6,0,22,1,4
118463,9,1,5,6,0,20,1,4
118464,2,1,3,8,0,21,1,4
118465,0,4,1,1,0,11,2,4
118466,17,3,1,5,1,16,1,4
118467,2,1,5,9,0,22,1,9
118468,7,3,2,7,0,8,1,4
118469,16,1,2,8,0,11,2,38
118470,0,0,6,1,0,23,1,9
118471,12,0,2,6,0,13,2,4
118472,3,0,3,8,0,7,1,17
118473,13,0,1,0,0,26,1,45
118474,5,3,5,6,0,25,3,0
118475,7,0,1,1,0,13,1,9
118476,3,3,1,7,0,11,1,9
118477,11,1,5,9,0,33,1,0
118478,9,0,1,6,0,16,1,9
118479,10,0,3,6,0,31,1,0
118480,14,0,2,5,0,33,1,0
118481,5,0,3,4,0,25,1,3
118482,16,0,1,5,0,9,1,4
118483,2,2,1,0,0,14,1,10
118484,18,0,1,4,0,11,2,9
118485,14,3,1,0,0,14,1,16
118486,16,3,6,7,0,11,1,9
118487,4,0,2,7,0,21,2,9
118488,12,1,4,6,0,14,1,9
118489,15,0,1,5,0,11,1,1
118490,3,1,2,7,0,28,1,2
118491,5,0,2,7,0,19,1,9
118492,0,1,3,5,0,22,2,6
118493,13,0,2,3,0,19,1,7
118494,0,2,1,0,0,22,1,7
118495,18,1,2,3,0,17,2,17
118496,3,4,1,7,0,39,1,0
118497,3,1,5,8,0,12,1,4
118498,15,3,1,5,1,17,1,4
118499,10,0,6,6,0,22,2,9
118500,11,4,1,6,0,24,1,9
118501,16,1,1,4,0,22,1,15
118502,13,0,3,2,0,11,2,7
118503,9,1,2,6,0,11,1,7
118504,9,3,1,5,1,12,1,20
118505,5,0,2,0,0,34,2,6
118506,6,3,1,1,1,27,1,4
118507,15,3,1,5,1,12,1,17
118508,15,1,5,7,0,39,2,0
118509,6,1,1,3,0,18,1,14
118510,2,4,1,6,0,9,2,9
118511,4,1,4,6,0,10,2,9
118512,12,1,1,3,0,14,1,9
118513,18,4,1,6,1,35,1,1
118514,4,1,1,2,0,22,1,20
118515,7,1,3,6,0,40,1,0
118516,16,1,5,9,0,10,1,9
118517,5,3,1,5,0,7,1,17
118518,5,0,5,4,0,8,1,4
118519,18,3,1,5,1,10,1,15
118520,2,2,2,5,0,19,1,7
118521,12,1,1,1,0,20,2,3
118522,4,0,1,5,0,20,1,9
118523,9,3,1,0,1,24,1,13
118524,9,1,4,6,0,21,1,3
118525,4,1,2,6,0,36,1,0
118526,1,1,2,7,0,19,2,9
118527,13,0,2,7,0,7,1,7
118528,5,3,2,5,1,18,2,4
118529,6,1,3,4,0,24,1,5
118530,12,3,2,9,0,18,1,0
118531,11,0,2,5,0,19,1,7
118532,12,3,2,7,0,31,1,2
118533,16,0,2,6,0,15,1,6
118534,13,0,1,5,0,11,1,13
118535,11,0,3,5,0,7,1,6
118536,14,1,3,8,0,16,1,9
118537,9,0,3,5,0,15,1,7
118538,5,1,3,6,0,31,1,0
118539,2,3,1,0,0,9,2,8
118540,7,3,1,5,1,29,1,9
118541,14,3,4,7,0,22,1,34
118542,5,2,2,5,0,7,2,9
118543,1,1,6,6,0,24,1,0
118544,4,4,1,5,0,32,1,0
118545,10,1,3,9,0,24,1,3
118546,12,1,1,3,0,12,1,1
118547,5,3,1,5,1,7,1,4
118548,13,2,1,1,0,10,1,5
118549,4,1,2,5,0,27,1,5
118550,7,3,1,1,0,11,1,1
118551,11,3,2,5,1,9,2,4
118552,11,0,2,4,0,16,1,2
118553,10,0,6,3,0,33,1,0
118554,13,1,1,7,0,31,1,0
118555,12,0,2,5,0,26,2,3
118556,11,1,2,9,0,15,1,9
118557,12,1,6,6,0,18,1,34
118558,14,0,2,8,0,25,2,0
118559,7,0,1,5,0,11,1,5
118560,18,3,1,8,0,18,1,4
118561,12,2,1,0,0,38,1,2
118562,0,2,2,5,0,16,1,0
118563,10,1,2,7,0,11,1,7
118564,5,3,1,5,1,12,1,4
118565,16,1,3,7,0,12,1,9
118566,12,1,1,4,0,23,1,7
118567,1,3,1,5,1,19,1,9
118568,17,3,1,5,1,12,1,17
118569,0,0,1,5,0,6,1,33
118570,5,0,5,1,0,16,1,14
118571,11,1,2,4,0,31,2,0
118572,0,3,2,5,1,12,2,9
118573,16,1,2,7,0,18,1,9
118574,10,3,1,5,1,6,1,32
118575,10,1,3,5,0,11,2,4
118576,0,3,1,5,1,10,1,9
118577,0,3,1,5,1,13,1,26
118578,14,1,3,6,0,15,1,9
118579,12,3,2,8,0,18,1,0
118580,12,2,2,1,1,7,1,33
118581,9,2,3,6,0,31,1,1
118582,15,2,1,0,0,29,1,10
118583,18,2,2,3,1,31,1,4
118584,13,3,1,5,1,6,1,3
118585,16,0,1,5,0,7,1,9
118586,5,1,1,8,0,14,1,17
118587,10,3,1,5,1,29,1,20
118588,5,2,3,7,0,15,1,6
118589,17,3,2,5,1,11,2,9
118590,11,3,4,4,1,6,1,4
118591,9,1,2,6,0,13,1,1
118592,16,1,4,9,0,9,1,26
118593,10,1,1,6,0,12,1,8
118594,9,1,4,6,0,27,2,0
118595,0,1,2,7,0,33,1,1
118596,12,3,2,5,1,25,2,0
118597,18,2,3,4,0,22,1,1
118598,3,1,1,4,0,16,1,4
118599,11,0,1,6,0,8,1,9
118600,13,1,1,9,0,24,2,9
118601,9,0,1,3,1,11,1,1
118602,12,3,1,5,1,8,1,42
