user_id,dualband_capability,phonenetwork,newphoneuser,phone_usedays,phoneprice
141943,1,0,0,500,448
141944,1,0,0,495,419
141945,0,0,1,430,209
141946,1,0,0,276,1399
141947,0,0,0,203,932
141948,1,0,0,565,559
141949,0,0,0,253,909
141950,1,1,0,671,209
141951,1,0,0,207,1399
141952,1,0,0,408,559
141953,1,2,0,577,209
141954,1,0,0,602,1049
141955,0,2,0,708,209
141956,1,0,0,589,1049
141957,0,0,0,426,918
141958,1,0,0,318,1080
141959,0,0,0,8,838
141960,1,0,0,306,477
141961,0,2,0,568,209
141962,1,0,1,664,419
141963,1,0,0,549,559
141964,1,0,0,568,1049
141965,1,0,0,98,1049
141966,0,0,0,279,526
141967,1,0,1,739,559
141968,1,0,0,318,1022
141969,1,0,1,204,1289
141970,1,0,0,392,419
141971,1,0,0,32,927
141972,1,0,0,145,1049
141973,1,0,0,575,909
141974,0,1,0,308,419
141975,0,1,0,876,209
141976,1,0,0,576,1049
141977,1,0,0,731,419
141978,0,0,1,78,986
141979,1,0,0,532,559
141980,1,0,0,57,1049
141981,1,0,0,463,1049
141982,1,0,0,422,270
141983,1,0,0,387,1049
141984,0,0,0,190,559
141985,1,0,0,209,1049
141986,0,0,1,87,1012
141987,0,1,0,591,209
141988,1,1,1,753,209
141989,1,0,1,273,1049
141990,1,0,0,342,1049
141991,1,0,1,406,1049
141992,1,2,0,662,209
141993,0,1,0,483,279
141994,1,0,0,80,233
141995,1,2,0,581,209
141996,1,0,0,532,1049
141997,1,0,0,173,1399
141998,0,1,0,740,209
141999,1,0,0,503,339
142000,1,0,1,328,1399
142001,0,0,0,152,909
142002,0,1,0,653,419
142003,0,0,0,812,209
142004,1,2,1,435,209
142005,0,1,0,530,705
142006,0,0,0,84,909
142007,0,0,0,755,209
142008,1,0,0,134,699
142009,1,0,0,285,916
142010,1,2,0,616,209
142011,1,0,0,561,1049
142012,1,0,0,251,1042
142013,1,0,0,322,671
142014,0,0,0,706,209
142015,1,0,0,96,1399
142016,0,0,1,315,909
142017,0,0,0,234,1399
142018,1,0,1,146,559
142019,1,0,0,163,1049
142020,1,0,1,265,1049
142021,1,0,0,317,317
142022,1,0,0,485,578
142023,1,1,0,290,209
142024,1,0,0,311,1049
142025,1,0,0,464,426
142026,1,0,0,374,981
142027,0,1,0,34,705
142028,0,0,0,377,978
142029,0,0,1,226,992
142030,1,0,0,152,1049
142031,1,0,0,407,419
142032,1,0,0,759,380
142033,1,0,0,332,1399
142034,1,0,0,355,419
142035,1,0,0,19,1399
142036,0,2,0,496,209
142037,1,0,0,429,419
142038,1,0,0,249,909
142039,1,0,0,74,1289
142040,1,0,0,317,1049
142041,0,0,0,215,925
142042,0,0,0,276,209
142043,1,1,0,748,209
142044,0,2,0,272,209
142045,1,0,1,688,419
142046,1,0,0,330,1049
142047,0,2,1,895,209
142048,0,2,0,1121,209
142049,0,1,0,395,209
142050,0,1,0,827,209
142051,0,0,1,402,209
142052,1,0,0,394,419
142053,1,0,0,490,1049
142054,0,0,0,190,695
142055,0,0,0,229,909
142056,1,0,0,718,909
142057,0,1,0,757,209
142058,1,0,0,737,559
142059,1,0,0,295,419
142060,1,0,0,260,559
142061,1,0,0,754,559
142062,1,0,0,478,1399
142063,0,0,0,313,638
142064,1,0,1,469,419
142065,1,0,1,393,1049
142066,1,0,0,118,909
142067,0,1,0,883,209
142068,1,1,0,868,209
142069,1,0,1,118,1399
142070,0,0,0,351,354
142071,1,1,0,889,209
142072,1,1,0,416,209
142073,1,0,0,482,1049
142074,1,0,0,55,1399
142075,1,0,1,442,1049
142076,1,0,0,199,823
142077,1,0,0,334,1049
142078,1,2,0,752,209
142079,1,0,0,592,1049
142080,0,2,0,636,209
142081,1,2,0,542,209
142082,1,1,1,562,209
142083,0,0,0,362,1028
142084,1,2,0,690,209
142085,1,0,0,408,909
142086,1,0,0,275,559
142087,0,1,1,733,209
142088,0,0,0,754,419
142089,1,0,0,350,559
142090,0,2,1,294,705
142091,0,0,0,201,661
142092,0,0,0,313,909
142093,1,0,0,137,2799
142094,0,0,0,330,961
142095,0,0,0,183,909
142096,1,1,0,875,209
142097,0,0,1,78,858
142098,1,1,0,457,705
142099,1,0,0,29,909
142100,0,0,0,539,559
142101,1,0,0,84,909
142102,1,0,0,302,1365
142103,1,2,0,636,209
142104,0,0,1,340,419
142105,1,0,0,287,1049
142106,1,0,1,151,1049
142107,1,0,0,182,942
142108,1,0,0,7,1399
142109,1,0,0,569,1049
142110,0,0,0,35,1348
142111,1,0,0,197,1399
142112,0,0,1,155,705
142113,1,0,0,395,559
142114,0,2,0,693,209
142115,0,2,1,423,209
142116,0,0,0,666,209
142117,1,0,0,105,909
142118,0,0,0,289,659
142119,1,0,0,199,559
142120,0,0,1,97,851
142121,1,0,0,306,909
142122,1,1,0,760,209
142123,0,0,0,180,559
142124,1,0,0,201,1399
142125,0,1,0,56,209
142126,1,1,0,249,209
142127,0,0,1,337,909
142128,1,0,0,251,909
142129,1,0,0,152,1049
142130,1,0,0,266,1049
142131,1,0,1,210,1049
142132,0,2,0,1078,209
142133,0,0,0,738,559
142134,1,0,0,355,1049
142135,0,0,1,277,1002
142136,1,0,0,708,1399
142137,0,0,0,385,209
142138,1,0,0,485,1399
142139,1,0,0,656,999
142140,0,0,0,235,1187
142141,1,0,1,328,1049
142142,0,2,0,615,209
142143,1,0,0,76,209
142144,1,2,0,894,209
142145,1,0,0,229,1049
142146,1,1,0,461,209
142147,0,0,0,720,209
142148,1,0,0,341,419
142149,1,0,0,160,1330
142150,0,1,1,885,419
142151,1,0,0,314,1049
142152,1,2,0,415,209
142153,1,0,0,552,559
142154,0,0,0,115,909
142155,1,0,0,206,1049
142156,1,0,0,39,909
142157,1,0,0,264,699
142158,0,0,0,678,328
142159,1,0,0,656,352
142160,1,0,1,307,559
142161,1,0,0,72,904
142162,1,0,0,472,559
142163,1,0,0,483,1399
142164,0,0,1,124,1196
142165,1,0,0,191,925
142166,1,0,0,524,559
142167,0,1,1,513,705
142168,1,0,0,1,209
142169,0,0,1,187,699
142170,1,0,0,170,328
142171,1,0,0,197,419
142172,1,0,0,576,419
142173,1,0,0,553,1049
142174,1,0,0,33,1399
142175,0,0,0,239,705
142176,0,0,0,79,650
142177,0,0,1,557,209
142178,1,0,0,398,863
142179,1,0,0,192,1399
142180,1,0,0,236,1049
142181,1,0,1,186,1049
142182,0,0,1,169,753
142183,0,1,1,1110,209
142184,0,0,1,552,705
142185,1,0,0,203,227
142186,1,2,0,779,209
142187,1,1,0,502,209
142188,1,0,0,437,559
142189,0,0,0,226,909
142190,1,0,0,374,378
142191,1,0,0,603,1049
142192,1,0,0,536,1049
142193,1,1,0,350,705
142194,1,0,0,429,419
142195,1,0,0,309,1049
142196,1,0,0,690,1359
142197,0,2,0,531,209
142198,0,1,0,776,559
142199,1,1,0,694,234
142200,1,0,0,338,1399
142201,1,0,0,552,1049
142202,1,0,0,44,1399
142203,1,0,0,635,284
142204,0,0,0,79,750
142205,1,0,0,337,254
142206,1,0,0,702,390
142207,0,0,0,241,909
142208,1,0,0,286,1049
142209,1,0,1,312,1399
142210,0,0,1,55,835
142211,1,0,0,443,1049
142212,1,0,0,638,559
142213,0,0,1,425,560
142214,1,0,0,340,909
142215,1,0,0,394,705
142216,0,0,0,90,559
142217,1,0,0,565,419
142218,1,0,1,23,419
142219,0,0,0,174,705
142220,1,0,0,98,3499
142221,1,0,1,519,478
142222,1,1,0,755,705
142223,0,0,0,576,209
142224,1,0,0,210,699
142225,1,0,0,667,1049
142226,1,0,0,275,1049
142227,0,1,0,656,209
142228,1,0,0,431,1049
142229,1,0,0,503,419
142230,1,0,0,467,909
142231,1,0,1,332,1049
142232,1,0,0,625,909
142233,0,0,1,205,1399
142234,1,0,0,368,1049
142235,1,1,1,866,705
142236,1,0,0,204,1049
142237,1,0,1,679,559
142238,0,0,0,315,753
142239,1,0,0,80,209
142240,1,0,1,57,909
142241,1,0,0,410,1393
142242,1,2,1,523,209
142243,0,2,1,1083,209
142244,0,0,0,118,909
142245,1,1,0,259,209
142246,1,0,0,558,559
142247,0,1,0,39,419
142248,1,0,0,383,1049
142249,1,0,1,352,559
142250,0,1,0,981,209
142251,1,0,0,354,946
142252,1,0,0,182,909
142253,0,1,0,327,279
142254,0,0,1,116,591
142255,1,0,0,315,559
142256,1,0,0,192,1261
142257,1,2,1,435,705
142258,0,0,0,194,699
142259,0,2,0,1413,209
142260,1,0,0,311,559
142261,0,2,0,318,705
142262,1,0,0,117,646
142263,1,1,0,658,209
142264,1,0,0,305,1049
142265,0,0,1,294,1036
142266,1,0,1,249,1049
142267,0,0,0,477,705
142268,1,0,0,401,1049
142269,1,0,0,415,419
142270,0,0,1,609,677
142271,1,0,0,316,1201
142272,1,0,0,20,1749
142273,0,0,0,257,909
142274,1,0,0,244,559
142275,1,0,0,191,699
142276,0,2,0,613,209
142277,0,0,0,474,768
142278,1,0,0,367,1049
142279,1,0,0,199,699
142280,1,0,0,522,1399
142281,1,0,1,261,1049
142282,1,0,0,306,1049
142283,0,0,0,335,909
142284,1,0,0,17,1049
142285,1,0,1,126,209
142286,0,0,1,277,398
142287,1,0,0,316,1291
142288,0,1,0,868,209
142289,0,1,1,328,220
142290,1,1,0,320,209
142291,0,0,0,263,909
142292,1,0,0,245,1399
142293,1,0,0,336,559
142294,0,1,0,307,285
142295,0,0,0,294,909
142296,1,0,0,68,1399
142297,1,0,0,372,901
142298,1,0,0,339,1399
142299,1,1,0,336,209
142300,1,0,0,323,559
142301,0,0,0,112,909
142302,1,0,0,398,699
142303,1,1,1,1170,209
142304,0,1,0,748,209
142305,1,0,0,298,909
142306,0,0,0,319,559
142307,1,1,0,770,209
142308,0,1,1,704,559
142309,1,0,0,228,1049
142310,0,0,0,264,964
142311,1,0,0,347,909
142312,0,2,1,1288,209
142313,0,2,1,1173,209
142314,1,1,0,1108,209
142315,0,0,1,290,1042
142316,1,0,0,341,945
142317,1,0,0,190,909
142318,1,0,0,403,472
142319,1,0,0,347,1399
142320,0,1,0,389,209
142321,1,0,0,192,1049
142322,1,0,1,320,1049
142323,0,0,0,651,209
142324,1,0,0,507,1399
142325,1,0,0,121,528
142326,1,0,0,587,909
142327,1,2,0,788,209
142328,1,2,0,1028,209
142329,1,2,0,544,209
142330,1,0,0,103,1049
142331,0,0,0,383,838
142332,1,0,1,636,419
142333,1,0,0,189,1049
142334,1,0,0,464,559
142335,1,0,0,91,699
142336,1,0,0,377,419
142337,0,1,0,572,705
142338,1,0,0,5,209
142339,1,0,0,402,1049
142340,1,0,0,312,419
142341,1,0,0,431,1049
142342,0,1,0,883,209
142343,1,0,0,734,559
142344,1,2,0,577,209
142345,0,0,0,53,985
142346,1,1,1,549,705
142347,0,0,0,218,951
142348,1,0,1,300,1399
142349,0,0,0,484,909
142350,0,0,1,519,314
142351,1,0,0,318,1399
142352,1,0,1,406,1049
142353,1,0,0,496,1399
142354,0,0,0,298,648
142355,1,0,0,253,699
142356,0,0,1,248,890
142357,0,0,0,167,909
142358,0,0,0,125,909
142359,1,0,0,402,1399
142360,1,1,0,56,209
142361,1,2,1,409,705
142362,0,0,0,372,995
142363,0,0,0,208,516
142364,0,0,1,143,909
142365,0,1,0,312,705
142366,1,0,0,308,1399
142367,1,0,0,268,1049
142368,1,0,0,170,1049
142369,0,1,0,104,705
142370,0,1,0,441,209
142371,1,0,0,213,1049
142372,1,0,1,227,559
142373,1,0,0,615,419
142374,1,0,0,185,1049
142375,1,0,1,418,1049
142376,0,1,0,501,209
142377,0,0,0,71,439
142378,1,0,0,548,1049
142379,1,0,0,415,1049
142380,0,2,0,1372,209
142381,1,2,0,387,705
142382,0,0,0,17,909
142383,1,0,0,540,1049
142384,1,1,0,400,705
142385,1,0,0,107,1049
142386,1,0,0,567,559
142387,1,0,0,395,1049
142388,1,1,0,1073,209
142389,1,0,0,244,909
142390,1,0,0,143,1399
142391,1,0,1,307,1049
142392,0,1,0,219,301
142393,1,0,0,372,1049
142394,1,0,0,633,805
142395,0,1,0,359,559
142396,1,0,0,555,1046
142397,1,0,0,549,341
142398,1,0,1,88,657
142399,1,0,0,490,559
142400,1,2,0,1048,209
142401,1,0,0,43,1399
142402,1,0,0,205,1399
142403,1,1,0,861,209
142404,1,0,1,467,540
142405,0,0,0,801,419
142406,0,0,0,92,730
142407,1,0,0,397,1049
142408,1,0,0,284,1399
142409,1,0,0,410,909
142410,1,0,1,68,1399
142411,0,0,1,243,705
142412,1,0,1,699,940
142413,1,0,0,362,1315
142414,1,0,0,561,559
142415,0,1,0,1148,209
142416,1,0,0,434,924
142417,1,0,0,16,1649
142418,1,2,0,372,705
142419,1,0,0,497,419
142420,1,0,1,352,909
142421,1,0,0,313,966
142422,1,0,0,681,559
142423,1,0,0,351,419
142424,0,0,0,37,909
142425,0,1,0,728,209
142426,1,0,1,412,1399
142427,1,0,0,116,909
142428,1,0,0,321,699
142429,1,0,0,370,1049
142430,1,0,0,132,209
142431,1,0,1,30,1106
142432,1,0,0,9,699
142433,1,0,0,609,559
142434,0,1,1,436,209
142435,0,0,0,201,909
142436,1,1,0,499,209
142437,1,0,0,267,1399
142438,1,1,0,939,264
142439,1,0,1,340,352
142440,1,2,0,503,705
142441,1,0,0,216,1049
142442,1,0,0,302,1049
142443,1,0,0,204,1049
142444,1,0,0,575,419
142445,0,2,0,511,705
142446,1,0,0,24,1399
142447,0,1,0,567,209
142448,1,0,1,568,939
142449,1,0,0,329,909
142450,1,0,1,555,559
142451,1,0,0,59,1399
142452,1,0,0,427,928
142453,1,0,0,329,559
142454,1,0,0,481,559
142455,1,0,0,68,699
142456,1,1,0,754,209
142457,0,0,0,329,809
142458,1,0,0,259,909
142459,0,0,0,210,717
142460,0,0,0,166,952
142461,1,0,0,593,1049
142462,1,0,0,430,1049
142463,1,0,1,338,559
142464,1,0,0,425,209
142465,1,0,0,496,1049
142466,1,0,0,399,559
142467,1,0,0,382,559
142468,1,0,0,488,1399
142469,1,0,0,92,1049
142470,0,0,1,426,991
142471,1,1,0,1166,209
142472,1,0,0,190,1049
142473,0,0,1,458,278
142474,0,0,0,180,624
142475,0,0,0,62,681
142476,0,0,0,254,209
142477,1,1,1,455,209
142478,1,0,0,187,1049
142479,0,0,0,114,1022
142480,1,0,0,391,1049
142481,0,0,1,262,785
142482,0,2,0,734,209
142483,1,0,0,202,1399
142484,1,0,0,636,1012
142485,1,0,0,350,467
142486,1,0,0,357,1399
142487,0,1,1,851,209
142488,1,0,0,385,559
142489,0,0,0,407,209
142490,1,0,0,231,1049
142491,1,0,0,157,1399
142492,1,2,0,902,209
142493,0,2,0,493,209
142494,1,0,0,654,559
142495,1,0,0,359,1399
142496,0,0,0,345,705
142497,1,0,0,372,1399
142498,1,0,0,306,1049
142499,1,0,0,241,1049
142500,0,2,0,778,209
142501,1,0,0,216,1049
142502,0,0,1,167,711
142503,1,0,0,414,909
142504,1,0,1,191,732
142505,1,2,0,873,209
142506,1,1,0,803,209
142507,0,1,1,345,705
142508,0,1,0,633,209
142509,1,0,0,571,559
142510,0,1,1,338,279
142511,1,0,1,437,209
142512,0,0,0,76,967
142513,0,0,0,739,209
142514,1,2,0,822,209
142515,0,0,1,87,559
142516,0,0,0,395,279
142517,1,0,1,56,1049
142518,1,1,1,383,209
142519,0,1,0,975,209
142520,1,0,1,162,1049
142521,0,0,0,192,946
142522,0,1,0,148,209
142523,1,0,0,143,837
142524,1,0,0,201,419
142525,0,2,0,914,705
142526,1,0,0,685,1049
142527,0,0,0,538,209
142528,1,0,1,300,1109
142529,1,0,1,247,984
142530,1,0,0,356,751
142531,0,1,0,721,209
142532,1,0,0,784,419
142533,1,0,1,88,699
142534,1,0,0,28,909
142535,0,0,0,282,1016
142536,1,0,0,428,1049
142537,0,0,0,187,1006
142538,1,0,1,277,699
142539,0,0,0,118,1036
142540,1,1,0,97,705
142541,1,0,0,563,559
142542,0,0,0,313,909
142543,0,1,0,543,209
142544,1,0,0,191,761
142545,1,0,1,239,1309
142546,0,1,0,662,209
142547,1,0,1,577,419
142548,1,0,0,485,559
142549,1,1,1,477,209
142550,1,0,0,226,699
142551,1,0,0,242,483
142552,1,0,0,353,224
142553,1,0,0,183,1049
142554,0,0,0,38,909
142555,0,0,1,690,524
142556,0,2,0,1142,209
142557,1,0,0,191,1399
142558,1,1,0,374,209
142559,1,0,0,186,1399
142560,1,0,0,113,1234
142561,1,1,0,933,209
142562,1,0,0,106,957
142563,1,0,0,210,559
142564,0,1,1,34,705
142565,0,1,0,352,559
142566,1,0,0,311,1049
142567,0,0,0,418,304
142568,1,0,1,60,1399
142569,0,2,0,740,209
142570,1,0,0,595,1049
142571,0,0,1,273,1187
142572,0,1,0,477,705
142573,1,0,0,344,1049
142574,1,0,0,486,559
142575,1,2,0,733,209
142576,1,0,0,303,1049
142577,1,0,0,578,1057
142578,1,0,0,376,1049
142579,0,2,0,674,209
142580,1,1,0,858,705
142581,1,0,1,369,419
142582,0,1,0,5,705
142583,0,0,0,286,909
142584,1,0,0,382,1049
142585,0,2,1,1363,209
142586,0,0,0,527,1006
142587,1,0,0,3,1399
142588,0,0,0,779,474
142589,1,1,0,207,209
142590,0,0,0,68,909
142591,1,0,0,520,419
142592,1,0,0,434,1399
142593,1,0,0,116,828
142594,1,0,0,430,1049
142595,1,0,0,309,566
142596,1,0,1,609,559
142597,0,0,0,234,970
142598,1,0,1,207,419
142599,1,0,0,297,209
142600,0,1,1,426,705
142601,1,0,0,210,1049
142602,1,0,0,249,1399
142603,1,0,0,414,559
142604,1,0,0,351,699
142605,1,0,0,783,909
142606,1,0,0,214,1049
142607,1,0,0,751,1049
142608,1,0,0,396,419
142609,1,0,0,263,1399
142610,1,2,0,323,209
142611,1,0,0,570,559
142612,0,1,0,358,209
142613,1,0,0,317,357
142614,1,0,0,126,980
142615,1,0,1,306,1049
142616,1,0,0,700,419
142617,0,0,1,52,909
142618,1,1,1,683,209
142619,1,0,0,191,1049
142620,1,0,0,250,559
142621,1,0,0,450,419
142622,0,1,0,920,209
142623,1,0,0,556,1049
142624,1,0,0,370,559
142625,1,2,0,522,209
142626,0,1,0,530,209
142627,1,0,0,210,1049
142628,1,0,0,392,1399
142629,0,1,0,803,419
142630,1,0,0,345,1399
142631,1,2,0,669,209
142632,0,0,0,244,909
142633,1,0,0,263,240
142634,1,0,0,268,559
142635,1,1,0,717,209
142636,1,0,1,208,1049
142637,1,0,0,493,1399
142638,0,0,0,228,909
142639,1,0,0,96,699
142640,0,1,0,331,209
142641,0,1,0,1042,209
142642,0,1,0,427,209
142643,0,2,0,655,705
142644,1,0,0,536,909
142645,1,0,0,327,699
142646,1,0,1,403,1049
142647,1,1,0,773,209
142648,1,0,1,423,559
142649,1,0,0,311,1049
142650,1,0,0,472,1049
142651,1,0,0,404,1049
142652,1,0,0,495,559
142653,0,1,0,424,209
142654,1,0,0,483,1049
142655,1,0,0,386,1049
142656,1,0,1,404,909
142657,0,0,0,396,925
142658,1,0,0,77,1399
142659,0,0,0,681,209
142660,1,0,0,535,1049
142661,0,0,1,168,939
142662,1,1,0,359,209
142663,1,0,1,688,389
142664,0,0,0,755,559
142665,1,0,0,193,1049
142666,1,0,0,709,419
142667,1,0,0,467,1049
142668,1,0,0,365,1399
142669,0,0,0,233,749
142670,1,0,1,483,1049
142671,0,0,0,312,725
142672,0,0,0,352,705
142673,1,0,0,385,559
142674,1,0,0,439,1049
142675,1,0,0,562,909
142676,0,1,0,549,209
142677,0,0,1,403,1012
142678,0,0,0,693,209
142679,1,0,0,327,1399
142680,1,0,0,477,618
142681,1,0,0,414,699
142682,1,1,0,308,209
142683,1,0,0,326,1049
142684,1,0,1,143,1159
142685,1,0,0,206,1392
142686,1,0,0,261,699
142687,1,0,1,470,559
142688,1,0,0,59,699
142689,1,0,1,302,1049
142690,0,0,0,196,559
142691,0,0,0,97,909
142692,1,0,1,416,902
142693,0,2,0,1272,209
142694,1,1,1,253,290
142695,1,0,0,253,1399
142696,1,0,0,178,209
142697,1,0,0,276,419
142698,1,0,0,170,699
142699,1,0,1,711,559
142700,0,0,0,230,208
142701,1,0,0,150,909
142702,1,0,0,222,1049
142703,0,0,0,265,909
142704,1,0,0,87,209
142705,1,0,0,194,1242
142706,0,2,0,680,209
142707,1,0,0,127,909
142708,1,0,0,312,1399
142709,1,0,0,209,909
142710,1,0,0,211,559
142711,1,0,0,510,1049
142712,0,0,0,583,408
142713,0,0,0,210,859
142714,1,0,1,259,743
142715,0,0,0,432,985
142716,1,0,0,46,1049
142717,1,0,0,304,1399
142718,1,0,1,409,247
142719,0,1,0,690,209
142720,1,0,0,302,1399
142721,1,0,0,72,1399
142722,1,0,0,584,1049
142723,0,0,0,387,209
142724,1,0,1,348,1183
142725,0,1,1,352,705
142726,1,0,0,207,1049
142727,1,0,0,665,559
142728,1,0,0,104,1399
142729,0,2,0,499,209
142730,1,0,0,261,699
142731,0,0,1,353,909
142732,1,1,0,976,209
142733,1,0,0,202,1049
142734,0,2,0,431,705
142735,1,0,0,265,1049
142736,0,0,0,690,340
142737,1,0,0,329,419
142738,1,0,0,49,1049
142739,1,0,1,245,1049
142740,0,1,0,795,209
142741,1,0,0,207,1049
142742,1,0,0,568,559
142743,1,1,1,1085,209
142744,0,1,0,618,209
142745,1,0,0,76,909
142746,1,0,0,243,1146
142747,1,0,0,408,1049
142748,0,1,0,784,209
142749,1,0,0,276,1399
142750,0,2,0,748,209
142751,1,0,0,396,1049
142752,1,0,0,240,699
142753,0,1,1,733,209
142754,0,0,1,245,909
142755,1,0,1,393,559
142756,1,0,0,157,468
142757,1,0,1,522,490
142758,1,0,0,356,1049
142759,0,1,1,839,209
142760,1,0,0,332,919
142761,1,1,1,202,705
142762,1,1,0,397,209
142763,0,2,0,1633,209
142764,0,1,0,653,209
142765,1,0,1,342,419
142766,1,0,0,88,909
142767,1,0,0,391,419
142768,1,0,0,335,909
142769,1,0,0,605,909
142770,1,0,0,529,1049
142771,0,0,1,37,705
142772,0,0,1,342,909
142773,1,0,0,377,419
142774,1,0,0,97,298
142775,0,1,0,766,209
142776,1,0,0,344,419
142777,1,0,0,347,1049
142778,0,0,0,107,919
142779,1,2,1,841,209
142780,0,0,0,182,909
142781,1,0,0,579,1049
142782,0,1,0,654,559
142783,1,0,0,184,1399
142784,1,1,0,1063,209
142785,0,0,0,245,761
142786,1,2,0,205,209
142787,0,0,0,382,683
142788,1,0,0,465,419
142789,1,2,1,539,705
142790,1,0,0,401,1049
142791,1,0,0,199,699
142792,1,0,0,358,1049
142793,1,1,0,849,209
142794,1,2,0,949,209
142795,0,0,0,206,209
142796,0,0,1,555,209
142797,1,0,1,125,802
142798,0,1,0,432,705
142799,0,1,0,313,238
142800,1,0,0,325,419
142801,1,0,0,316,419
142802,0,2,0,1103,209
142803,1,0,0,473,1049
142804,0,0,0,353,909
142805,1,0,0,353,886
142806,0,0,0,555,209
142807,1,0,0,78,1049
142808,1,0,0,417,1049
142809,1,0,0,353,1049
142810,0,2,0,1162,209
142811,0,1,0,1004,209
142812,1,0,0,465,1049
142813,0,0,0,236,434
142814,1,0,0,477,1366
142815,0,0,0,116,871
142816,1,0,0,628,419
142817,1,0,0,254,559
142818,1,1,0,237,209
142819,1,0,0,318,1049
142820,1,0,0,509,419
142821,0,0,0,224,618
142822,1,0,0,371,909
142823,1,0,0,562,909
142824,1,2,1,594,209
142825,0,1,0,380,209
142826,1,0,0,267,1049
142827,1,0,0,346,209
142828,0,0,0,149,900
142829,1,0,0,310,419
142830,1,2,0,390,705
142831,1,0,1,106,1049
142832,1,0,0,592,1049
142833,1,0,1,386,419
142834,0,0,0,260,705
142835,1,0,1,295,1041
142836,1,0,0,371,1049
142837,1,0,1,213,909
142838,1,0,0,516,909
142839,1,0,0,325,996
142840,1,0,0,406,1399
142841,0,1,1,670,705
142842,1,0,0,59,763
142843,0,1,0,388,209
142844,0,2,0,455,209
142845,0,0,0,161,630
142846,1,0,0,148,1254
142847,0,1,0,570,705
142848,0,0,0,285,909
142849,0,0,0,239,699
142850,1,0,0,454,419
142851,1,0,1,173,1399
142852,1,0,0,108,1049
142853,1,0,0,439,1049
142854,1,0,1,152,1049
142855,0,1,0,1004,209
142856,1,0,0,116,909
142857,1,0,0,330,1049
142858,1,0,0,306,909
142859,1,0,1,80,1399
142860,0,1,0,767,209
142861,1,0,0,362,559
142862,0,0,0,338,803
142863,1,0,0,301,1049
142864,1,0,0,107,944
142865,1,0,1,141,683
142866,1,0,0,210,1049
142867,1,0,0,317,366
142868,1,0,0,536,909
142869,0,1,1,330,209
142870,0,0,0,82,597
142871,0,2,0,1237,209
142872,0,1,0,559,209
142873,0,2,0,704,705
142874,1,0,0,348,1399
142875,1,0,0,388,419
142876,1,0,0,160,873
142877,1,0,1,713,419
142878,0,2,1,922,209
142879,1,0,0,9,909
142880,1,0,0,518,1399
142881,1,0,0,212,1049
142882,1,0,0,129,419
142883,0,1,0,539,705
142884,1,0,0,208,559
142885,1,1,0,587,705
142886,0,1,0,479,559
142887,1,0,0,182,1399
142888,1,0,0,375,1399
142889,0,0,1,544,209
142890,1,0,0,481,1049
142891,0,2,0,818,209
142892,1,0,0,217,699
142893,1,0,0,280,909
142894,1,0,0,189,1399
142895,0,0,0,345,356
142896,1,0,0,319,909
142897,0,1,1,829,705
142898,1,0,0,280,909
142899,0,0,0,30,601
142900,0,1,1,668,559
142901,0,0,0,405,786
142902,0,0,0,23,913
142903,1,0,1,436,1049
142904,1,0,0,240,532
142905,1,0,0,759,559
142906,0,1,0,432,209
142907,1,0,0,461,559
142908,0,0,1,738,210
142909,1,0,0,108,699
142910,1,0,0,191,532
142911,1,1,1,231,209
142912,1,0,0,232,946
142913,1,0,0,313,912
142914,0,2,0,1116,209
142915,0,2,1,330,705
142916,0,2,0,1535,209
142917,1,2,0,859,209
142918,0,0,0,31,909
142919,0,0,0,210,209
142920,1,0,0,125,1399
142921,1,0,0,316,909
142922,1,0,0,183,909
142923,0,0,0,13,705
142924,0,0,1,299,684
142925,1,0,0,116,419
142926,1,0,0,183,1049
142927,1,0,0,167,209
142928,1,0,0,114,699
142929,0,1,0,1209,316
142930,0,1,1,978,390
142931,1,0,0,48,1399
142932,1,0,0,383,419
142933,1,1,0,409,209
142934,0,2,0,1010,209
142935,0,1,0,554,209
142936,0,0,0,42,909
142937,0,0,1,874,450
142938,1,0,0,593,419
142939,0,1,0,477,209
142940,1,0,0,338,320
142941,0,0,0,187,594
142942,0,0,0,308,209
142943,0,1,0,748,209
142944,1,0,1,358,1049
142945,1,0,0,307,559
142946,1,0,0,157,951
142947,1,0,0,679,419
142948,1,0,0,210,1049
142949,1,0,0,7,1399
142950,0,2,0,585,209
142951,0,0,0,146,705
142952,1,0,0,633,539
142953,1,0,0,281,1399
142954,1,0,0,376,1049
142955,0,1,1,613,209
142956,1,0,0,375,1049
142957,1,0,0,200,209
142958,0,1,0,508,209
142959,0,0,0,250,1018
142960,1,0,1,274,909
142961,1,0,0,361,909
142962,1,0,0,292,1399
142963,0,0,1,224,1044
142964,1,0,0,232,1399
142965,0,0,0,227,909
142966,0,2,0,1073,209
142967,1,0,0,435,1049
142968,1,0,0,218,1399
142969,0,1,0,447,705
142970,1,0,0,335,909
142971,1,0,1,522,909
142972,0,1,0,651,705
142973,1,0,0,650,393
142974,1,0,0,451,559
142975,1,0,0,732,559
142976,1,0,0,445,531
142977,0,0,1,394,705
142978,1,0,1,440,1018
142979,1,0,0,223,1399
142980,0,1,0,742,705
142981,1,1,0,1070,209
142982,0,1,0,621,209
142983,0,0,0,235,563
142984,0,2,0,524,705
142985,0,0,0,159,1399
142986,1,0,1,304,699
142987,1,0,0,291,966
142988,1,2,0,846,209
142989,1,0,0,334,1049
